,Date,User,XP,Event
0,1-5-2021,2948,10,getCraftingResult
1,1-5-2021,2948,10,initCraftableStats
2,1-5-2021,2948,10,setInventorySlotContents
3,1-5-2021,2948,10,canPickUpLoot
4,1-5-2021,2948,10,addRecipesCrafting
5,1-5-2021,2948,10,setInventorySlotContents
6,1-5-2021,2948,10,addRecipesIngot
7,1-5-2021,2948,10,addRecipesIngot
8,1-5-2021,2948,10,applyArmorCalculations
9,1-5-2021,2948,10,addRecipesIngot
10,1-5-2021,2948,10,updateLeashedState
11,1-5-2021,2948,10,setInventorySlotContents
12,1-5-2021,2948,10,onCrafting
13,1-5-2021,2948,10,displayGUIWorkbench
14,1-5-2021,2948,10,doesContainerItemLeaveCraftingGrid
15,1-5-2021,2948,10,displayGUIWorkbench
16,1-5-2021,2948,10,canMineBlock
17,1-5-2021,2948,10,renderCrossedSquares
18,1-5-2021,2948,10,canMineBlock
19,1-5-2021,2948,10,canMineBlock
20,1-5-2021,2948,10,renderCrossedSquares
21,1-5-2021,2948,10,addRecipesDye
22,1-5-2021,2948,10,addRecipesDyefood
23,1-5-2021,2948,10,addRecipesWeapon
24,1-5-2021,2948,10,addRecipesTool
25,1-5-2021,2948,10,addRecipesCrafting
26,1-5-2021,2948,10,addRecipesIngot
27,1-5-2021,2948,10,addRecipesIngot
28,1-5-2021,2948,10,matches
29,1-5-2021,2948,10,setInventorySlotContents
30,1-5-2021,2948,10,displayGUIWorkbench
31,1-5-2021,2948,10,onCrafting
32,1-5-2021,2948,10,initCraftableStats
33,1-5-2021,2948,10,getCraftingResult
34,1-5-2021,2948,10,doesContainerItemLeaveCraftingGrid
35,1-5-2021,2948,10,addRecipesDye
36,1-5-2021,2948,10,addRecipesDyefood
37,1-5-2021,2948,10,addRecipesWeapon
38,1-5-2021,2948,10,addRecipesTool
39,1-5-2021,2948,10,addRecipesCrafting
40,1-5-2021,2948,10,canMineBlock
41,1-5-2021,2948,10,renderCrossedSquares
42,1-5-2021,2948,10,addRecipesDye
43,1-5-2021,2948,10,addRecipesDyefood
44,1-5-2021,2948,10,addRecipesWeapon
45,1-5-2021,2948,10,addRecipesTool
46,1-5-2021,2948,10,addRecipesCrafting
47,1-5-2021,2948,10,addRecipesIngot
48,1-5-2021,2948,10,addRecipesIngot
49,1-5-2021,2948,10,matches
50,1-5-2021,2948,10,setInventorySlotContents
51,1-5-2021,2948,10,displayGUIWorkbench
52,1-5-2021,2948,10,onCrafting
53,1-5-2021,2948,10,initCraftableStats
54,1-5-2021,2948,10,getCraftingResult
55,1-5-2021,2948,10,doesContainerItemLeaveCraftingGrid
56,1-5-2021,2948,10,matches
57,1-5-2021,2948,10,setInventorySlotContents
58,1-5-2021,2948,10,displayGUIWorkbench
59,1-5-2021,2948,10,onCrafting
60,1-5-2021,2948,10,initCraftableStats
61,1-5-2021,2948,10,getCraftingResult
62,1-5-2021,2948,10,doesContainerItemLeaveCraftingGrid
63,1-5-2021,2948,10,addRecipesTool
64,1-5-2021,2948,10,isBreedingItem
65,1-5-2021,2948,10,canMineBlock
66,1-5-2021,2948,10,renderCrossedSquares
67,1-5-2021,2948,10,addRecipesDye
68,1-5-2021,2948,10,addRecipesDyefood
69,1-5-2021,2948,10,addRecipesWeapon
70,1-5-2021,2948,10,addRecipesTool
71,1-5-2021,2948,10,addRecipesCrafting
72,1-5-2021,2948,10,addRecipesIngot
73,1-5-2021,2948,10,addRecipesIngot
74,1-5-2021,2948,10,matches
75,1-5-2021,2948,10,setInventorySlotContents
76,1-5-2021,2948,10,displayGUIWorkbench
77,1-5-2021,2948,10,onCrafting
78,1-5-2021,2948,10,initCraftableStats
79,1-5-2021,2948,10,getCraftingResult
80,1-5-2021,2948,10,doesContainerItemLeaveCraftingGrid
81,1-5-2021,2948,10,addRecipesDyefood
82,1-5-2021,2948,10,initCraftableStats
83,1-5-2021,2948,10,addRecipesTool
84,1-5-2021,2948,10,canPickUpLoot
85,1-5-2021,2948,10,isBreedingItem
86,1-5-2021,2948,10,getEntityToAttack
87,1-5-2021,2948,10,addRecipesIngot
88,1-5-2021,2948,10,addRecipesDye
89,1-5-2021,2948,10,attemptDamageItem
90,1-5-2021,2948,10,displayGUIWorkbench
91,1-5-2021,2948,10,procreate
92,1-5-2021,2948,10,addRecipesDye
93,1-5-2021,2948,10,displayGUIWorkbench
94,1-5-2021,2948,10,fall
95,1-5-2021,2948,10,canMineBlock
96,1-5-2021,2948,10,renderCrossedSquares
97,1-5-2021,2948,10,addRecipesDye
98,1-5-2021,2948,10,addRecipesDyefood
99,1-5-2021,2948,10,addRecipesWeapon
100,1-5-2021,2948,10,addRecipesTool
101,1-5-2021,2948,10,addRecipesCrafting
102,1-5-2021,2948,10,addRecipesIngot
103,1-5-2021,2948,10,addRecipesIngot
104,1-5-2021,2948,10,matches
105,1-5-2021,2948,10,setInventorySlotContents
106,1-5-2021,2948,10,displayGUIWorkbench
107,1-5-2021,2948,10,onCrafting
108,1-5-2021,2948,10,initCraftableStats
109,1-5-2021,2948,10,getCraftingResult
110,1-5-2021,2948,10,doesContainerItemLeaveCraftingGrid
111,1-5-2021,2948,10,doesContainerItemLeaveCraftingGrid
112,1-5-2021,2948,10,canMineBlock
113,1-5-2021,2948,10,renderCrossedSquares
114,1-5-2021,2948,10,addRecipesDye
115,1-5-2021,2948,10,addRecipesDyefood
116,1-5-2021,2948,10,addRecipesWeapon
117,1-5-2021,2948,10,addRecipesTool
118,1-5-2021,2948,10,addRecipesCrafting
119,1-5-2021,2948,10,addRecipesIngot
120,1-5-2021,2948,10,addRecipesIngot
121,1-5-2021,2948,10,matches
122,1-5-2021,2948,10,setInventorySlotContents
123,1-5-2021,2948,10,displayGUIWorkbench
124,1-5-2021,2948,10,onCrafting
125,1-5-2021,2948,10,initCraftableStats
126,1-5-2021,2948,10,getCraftingResult
127,1-5-2021,2948,10,doesContainerItemLeaveCraftingGrid
