,Date,User,XP,Event
0,1-5-2021,3068,10,Reply
1,1-5-2021,3068,10,Craft
2,1-5-2021,3068,10,Reply
3,1-5-2021,3068,10,Craft
4,1-5-2021,3068,10,OutfitSelection
5,1-5-2021,3068,10,Reply
6,1-5-2021,3068,10,Resource
7,1-5-2021,3068,10,ResourceSupply
8,1-5-2021,3068,10,ClothesInventory
9,1-5-2021,3068,10,OutfitSelection
10,1-5-2021,3068,10,ChangeItemLook
11,1-5-2021,3068,10,Craft
12,1-5-2021,3068,10,Resource
13,1-5-2021,3068,10,ResourceSupply
14,1-5-2021,3068,10,ClothesInventory
15,1-5-2021,3068,10,OutfitSelection
16,1-5-2021,3068,10,ChangeItemLook
17,1-5-2021,3068,10,Craft
18,1-5-2021,3068,10,ConversationNew
19,1-5-2021,3068,10,ConversationMsgSent
20,1-5-2021,3068,10,MessageSent
21,1-5-2021,3068,10,ResourceSupply
22,1-5-2021,3068,10,OutfitSelection
23,1-5-2021,3068,10,Resource
24,1-5-2021,3068,10,ClothesInventory
25,1-5-2021,3068,10,Resource
26,1-5-2021,3068,10,ResourceSupply
27,1-5-2021,3068,10,ClothesInventory
28,1-5-2021,3068,10,OutfitSelection
29,1-5-2021,3068,10,ChangeItemLook
30,1-5-2021,3068,10,Craft
31,1-5-2021,3068,10,PartyJoin
32,1-5-2021,3068,10,ChangeItemLook
33,1-5-2021,3068,10,OutfitSelection
34,1-5-2021,3068,10,ClothesInventory
35,1-5-2021,3068,10,MessageSent
36,1-5-2021,3068,10,ResourceSupply
37,1-5-2021,3068,10,Resource
38,1-5-2021,3068,10,ResourceSupply
39,1-5-2021,3068,10,Resource
40,1-5-2021,3068,10,ResourceSupply
41,1-5-2021,3068,10,ClothesInventory
42,1-5-2021,3068,10,OutfitSelection
43,1-5-2021,3068,10,ChangeItemLook
44,1-5-2021,3068,10,Craft
45,1-5-2021,3068,10,ClothesInventory
46,1-5-2021,3068,10,ConversationNew
47,1-5-2021,3068,10,PartyJoin
48,1-5-2021,3068,10,Resource
49,1-5-2021,3068,10,ResourceSupply
50,1-5-2021,3068,10,ClothesInventory
51,1-5-2021,3068,10,OutfitSelection
52,1-5-2021,3068,10,ChangeItemLook
53,1-5-2021,3068,10,Craft
54,1-5-2021,3068,10,OutfitSelection
55,1-5-2021,3068,10,Resource
56,1-5-2021,3068,10,Resource
57,1-5-2021,3068,10,ResourceSupply
58,1-5-2021,3068,10,ClothesInventory
59,1-5-2021,3068,10,Resource
60,1-5-2021,3068,10,ResourceSupply
61,1-5-2021,3068,10,ClothesInventory
62,1-5-2021,3068,10,OutfitSelection
63,1-5-2021,3068,10,ChangeItemLook
64,1-5-2021,3068,10,Craft
65,1-5-2021,3068,10,ChangeItemLook
66,1-5-2021,3068,10,Craft
67,1-5-2021,3068,10,PartyJoin
68,1-5-2021,3068,10,ConversationMsgSent
69,1-5-2021,3068,10,ConversationNew
70,1-5-2021,3068,10,ClothesInventory
71,1-5-2021,3068,10,ClothesInventory
72,1-5-2021,3068,10,ConversationNew
73,1-5-2021,3068,10,ConversationNew
74,1-5-2021,3068,10,OutfitSelection
75,1-5-2021,3068,10,Craft
76,1-5-2021,3068,10,ConversationNew
77,1-5-2021,3068,10,OutfitSelection
78,1-5-2021,3068,10,Reply
79,1-5-2021,3068,10,MessageSent
80,1-5-2021,3068,10,MessageSent
81,1-5-2021,3068,10,ConversationMsgSent
82,1-5-2021,3068,10,ChangeItemLook
83,1-5-2021,3068,10,ConversationNew
84,1-5-2021,3068,10,Craft
85,1-5-2021,3068,10,ResourceSupply
86,1-5-2021,3068,10,ChangeItemLook
87,1-5-2021,3068,10,OutfitSelection
88,1-5-2021,3068,10,Resource
89,1-5-2021,3068,10,Craft
90,1-5-2021,3068,10,MessageSent
91,1-5-2021,3068,10,ConversationMsgSent
92,1-5-2021,3068,10,ClothesInventory
93,1-5-2021,3068,10,Reply
94,1-5-2021,3068,10,ChangeItemLook
95,1-5-2021,3068,10,MessageSent
96,1-5-2021,3068,10,Resource
97,1-5-2021,3068,10,ResourceSupply
98,1-5-2021,3068,10,Resource
99,1-5-2021,3068,10,ResourceSupply
100,1-5-2021,3068,10,ClothesInventory
101,1-5-2021,3068,10,OutfitSelection
102,1-5-2021,3068,10,ChangeItemLook
103,1-5-2021,3068,10,Craft
104,1-5-2021,3068,10,MessageSent
105,1-5-2021,3068,10,PartyJoin
106,1-5-2021,3068,10,PartyJoin
107,1-5-2021,3068,10,OutfitSelection
108,1-5-2021,3068,10,ChangeItemLook
109,1-5-2021,3068,10,ClothesInventory
110,1-5-2021,3068,10,Resource
111,1-5-2021,3068,10,Craft
112,1-5-2021,3068,10,ChangeItemLook
113,1-5-2021,3068,10,ClothesInventory
114,1-5-2021,3068,10,Resource
115,1-5-2021,3068,10,ResourceSupply
116,1-5-2021,3068,10,ClothesInventory
117,1-5-2021,3068,10,OutfitSelection
118,1-5-2021,3068,10,ChangeItemLook
119,1-5-2021,3068,10,Craft
120,1-5-2021,3068,10,Resource
121,1-5-2021,3068,10,ResourceSupply
122,1-5-2021,3068,10,ClothesInventory
123,1-5-2021,3068,10,OutfitSelection
124,1-5-2021,3068,10,ChangeItemLook
125,1-5-2021,3068,10,Craft
126,1-5-2021,3068,10,ChangeItemLook
127,1-5-2021,3068,10,Craft
128,1-5-2021,3068,10,Resource
129,1-5-2021,3068,10,ResourceSupply
130,1-5-2021,3068,10,ClothesInventory
131,1-5-2021,3068,10,OutfitSelection
132,1-5-2021,3068,10,ChangeItemLook
133,1-5-2021,3068,10,Craft
134,1-5-2021,3068,10,Reply
135,1-5-2021,3068,10,ResourceSupply
136,1-5-2021,3068,10,ChangeItemLook
