,Date,User,XP,Event
0,1-5-2021,3050,5,ConversationNew
1,1-5-2021,3050,5,Transaction
2,1-5-2021,3050,5,Reply
3,1-5-2021,3050,5,Payment
4,1-5-2021,3050,5,ConversationMsgSent
5,1-5-2021,3050,5,Reply
6,1-5-2021,3050,5,MessageSent
7,1-5-2021,3050,5,SpendMoney
8,1-5-2021,3050,5,StoreOpened
9,1-5-2021,3050,5,StoreItemClick
10,1-5-2021,3050,5,Transaction
11,1-5-2021,3050,5,Payment
12,1-5-2021,3050,5,SpendMoney
13,1-5-2021,3050,5,Reply
14,1-5-2021,3050,5,SpendMoney
15,1-5-2021,3050,5,Payment
16,1-5-2021,3050,5,Transaction
17,1-5-2021,3050,5,ConversationMsgSent
18,1-5-2021,3050,5,SpendMoney
19,1-5-2021,3050,5,PartyJoin
20,1-5-2021,3050,5,SpendMoney
21,1-5-2021,3050,5,StoreOpened
22,1-5-2021,3050,5,MessageSent
23,1-5-2021,3050,5,SpendMoney
24,1-5-2021,3050,5,Payment
25,1-5-2021,3050,5,Reply
26,1-5-2021,3050,5,StoreOpened
27,1-5-2021,3050,5,Reply
28,1-5-2021,3050,5,Transaction
29,1-5-2021,3050,5,MessageSent
30,1-5-2021,3050,5,ConversationNew
31,1-5-2021,3050,5,PartyJoin
32,1-5-2021,3050,5,SpendMoney
33,1-5-2021,3050,5,SpendMoney
34,1-5-2021,3050,5,Transaction
35,1-5-2021,3050,5,StoreItemClick
36,1-5-2021,3050,5,MessageSent
37,1-5-2021,3050,5,MessageSent
38,1-5-2021,3050,5,Reply
39,1-5-2021,3050,5,MessageSent
40,1-5-2021,3050,5,SpendMoney
41,1-5-2021,3050,5,PartyJoin
42,1-5-2021,3050,5,ConversationMsgSent
43,1-5-2021,3050,5,ConversationNew
44,1-5-2021,3050,5,ConversationMsgSent
45,1-5-2021,3050,5,MessageSent
46,1-5-2021,3050,5,PartyJoin
47,1-5-2021,3050,5,Transaction
48,1-5-2021,3050,5,PartyJoin
49,1-5-2021,3050,5,MessageSent
50,1-5-2021,3050,5,Transaction
51,1-5-2021,3050,5,PartyJoin
52,1-5-2021,3050,5,SpendMoney
53,1-5-2021,3050,5,Transaction
54,1-5-2021,3050,5,Payment
55,1-5-2021,3050,5,StoreOpened
56,1-5-2021,3050,5,StoreOpened
57,1-5-2021,3050,5,Payment
58,1-5-2021,3050,5,StoreItemClick
59,1-5-2021,3050,5,ConversationNew
60,1-5-2021,3050,5,PartyJoin
61,1-5-2021,3050,5,MessageSent
62,1-5-2021,3050,5,ConversationNew
63,1-5-2021,3050,5,StoreItemClick
64,1-5-2021,3050,5,Reply
65,1-5-2021,3050,5,ConversationNew
66,1-5-2021,3050,5,Payment
67,1-5-2021,3050,5,Payment
68,1-5-2021,3050,5,Transaction
69,1-5-2021,3050,5,PartyJoin
70,1-5-2021,3050,5,ConversationNew
71,1-5-2021,3050,5,MessageSent
72,1-5-2021,3050,5,StoreItemClick
73,1-5-2021,3050,5,Transaction
74,1-5-2021,3050,5,PartyJoin
75,1-5-2021,3050,5,StoreOpened
76,1-5-2021,3050,5,Payment
77,1-5-2021,3050,5,ConversationMsgSent
78,1-5-2021,3050,5,StoreOpened
79,1-5-2021,3050,5,StoreItemClick
