,Date,User,XP,Event
0,1-5-2021,3092,10,Reply
1,1-5-2021,3092,10,StoreItemClick
2,1-5-2021,3092,10,ConversationNew
3,1-5-2021,3092,10,PartyJoin
4,1-5-2021,3092,10,StoreItemClick
5,1-5-2021,3092,10,Payment
6,1-5-2021,3092,10,SpendMoney
7,1-5-2021,3092,10,PartyJoin
8,1-5-2021,3092,10,ConversationNew
9,1-5-2021,3092,10,Payment
10,1-5-2021,3092,10,StoreItemClick
11,1-5-2021,3092,10,StoreOpened
12,1-5-2021,3092,10,StoreItemClick
13,1-5-2021,3092,10,Transaction
14,1-5-2021,3092,10,Payment
15,1-5-2021,3092,10,SpendMoney
16,1-5-2021,3092,10,MessageSent
17,1-5-2021,3092,10,SpendMoney
18,1-5-2021,3092,10,Reply
19,1-5-2021,3092,10,PartyJoin
20,1-5-2021,3092,10,ConversationNew
21,1-5-2021,3092,10,ConversationNew
22,1-5-2021,3092,10,Payment
23,1-5-2021,3092,10,StoreOpened
24,1-5-2021,3092,10,StoreItemClick
25,1-5-2021,3092,10,Transaction
26,1-5-2021,3092,10,Payment
27,1-5-2021,3092,10,SpendMoney
28,1-5-2021,3092,10,Transaction
29,1-5-2021,3092,10,SpendMoney
30,1-5-2021,3092,10,MessageSent
31,1-5-2021,3092,10,ConversationNew
32,1-5-2021,3092,10,MessageSent
33,1-5-2021,3092,10,StoreItemClick
34,1-5-2021,3092,10,StoreOpened
35,1-5-2021,3092,10,StoreItemClick
36,1-5-2021,3092,10,StoreOpened
37,1-5-2021,3092,10,MessageSent
38,1-5-2021,3092,10,StoreItemClick
39,1-5-2021,3092,10,PartyJoin
40,1-5-2021,3092,10,MessageSent
41,1-5-2021,3092,10,Transaction
42,1-5-2021,3092,10,PartyJoin
43,1-5-2021,3092,10,StoreOpened
44,1-5-2021,3092,10,StoreItemClick
45,1-5-2021,3092,10,Transaction
46,1-5-2021,3092,10,Payment
47,1-5-2021,3092,10,SpendMoney
48,1-5-2021,3092,10,Payment
49,1-5-2021,3092,10,SpendMoney
50,1-5-2021,3092,10,Transaction
51,1-5-2021,3092,10,MessageSent
52,1-5-2021,3092,10,Transaction
53,1-5-2021,3092,10,SpendMoney
54,1-5-2021,3092,10,Transaction
55,1-5-2021,3092,10,ConversationMsgSent
56,1-5-2021,3092,10,ConversationMsgSent
57,1-5-2021,3092,10,StoreItemClick
58,1-5-2021,3092,10,StoreOpened
59,1-5-2021,3092,10,StoreItemClick
60,1-5-2021,3092,10,MessageSent
61,1-5-2021,3092,10,ConversationNew
62,1-5-2021,3092,10,MessageSent
63,1-5-2021,3092,10,ConversationNew
64,1-5-2021,3092,10,Reply
65,1-5-2021,3092,10,Payment
66,1-5-2021,3092,10,SpendMoney
67,1-5-2021,3092,10,StoreOpened
68,1-5-2021,3092,10,StoreOpened
69,1-5-2021,3092,10,StoreItemClick
70,1-5-2021,3092,10,Transaction
71,1-5-2021,3092,10,Payment
72,1-5-2021,3092,10,SpendMoney
73,1-5-2021,3092,10,StoreOpened
74,1-5-2021,3092,10,ConversationMsgSent
75,1-5-2021,3092,10,StoreOpened
76,1-5-2021,3092,10,ConversationMsgSent
77,1-5-2021,3092,10,MessageSent
78,1-5-2021,3092,10,SpendMoney
79,1-5-2021,3092,10,ConversationNew
80,1-5-2021,3092,10,PartyJoin
81,1-5-2021,3092,10,Payment
