,Date,User,XP,Event
0,1-5-2021,1650,5,addRecipesTool
1,1-5-2021,1650,5,attemptDamageItem
2,1-5-2021,1650,5,miningPlayerEntId
3,1-5-2021,1650,5,isInLove
4,1-5-2021,1650,5,onKillEntity
5,1-5-2021,1650,5,getEntityToAttack
6,1-5-2021,1650,5,addRecipesWeapon
7,1-5-2021,1650,5,canPickUpLoot
8,1-5-2021,1650,5,canMineBlock
9,1-5-2021,1650,5,addRecipesDyefood
10,1-5-2021,1650,5,getCraftingResult
11,1-5-2021,1650,5,isBreedingItem
12,1-5-2021,1650,5,isBreedingItem
13,1-5-2021,1650,5,canBeSteered
14,1-5-2021,1650,5,isInLove
15,1-5-2021,1650,5,isBreedingItem
16,1-5-2021,1650,5,canBeSteered
17,1-5-2021,1650,5,isInLove
18,1-5-2021,1650,5,procreate
19,1-5-2021,1650,5,canPickUpLoot
20,1-5-2021,1650,5,procreate
21,1-5-2021,1650,5,getEntityToAttack
22,1-5-2021,1650,5,getCraftingResult
23,1-5-2021,1650,5,updateLeashedState
24,1-5-2021,1650,5,addRecipesCrafting
25,1-5-2021,1650,5,isInLove
26,1-5-2021,1650,5,addRecipesDye
27,1-5-2021,1650,5,canPickUpLoot
28,1-5-2021,1650,5,isBreedingItem
29,1-5-2021,1650,5,canBeSteered
30,1-5-2021,1650,5,isInLove
31,1-5-2021,1650,5,procreate
32,1-5-2021,1650,5,aquaAffinity
33,1-5-2021,1650,5,initCraftableStats
34,1-5-2021,1650,5,getEntityToAttack
35,1-5-2021,1650,5,applyArmorCalculations
36,1-5-2021,1650,5,canPickUpLoot
37,1-5-2021,1650,5,isInLove
38,1-5-2021,1650,5,renderCrossedSquares
39,1-5-2021,1650,5,isBreedingItem
40,1-5-2021,1650,5,canBeSteered
41,1-5-2021,1650,5,isInLove
42,1-5-2021,1650,5,procreate
43,1-5-2021,1650,5,isBreedingItem
44,1-5-2021,1650,5,canBeSteered
45,1-5-2021,1650,5,isInLove
46,1-5-2021,1650,5,procreate
47,1-5-2021,1650,5,updateLeashedState
48,1-5-2021,1650,5,displayGUIWorkbench
49,1-5-2021,1650,5,setInventorySlotContents
50,1-5-2021,1650,5,onCrafting
51,1-5-2021,1650,5,findPlayerToAttack
52,1-5-2021,1650,5,aquaAffinity
53,1-5-2021,1650,5,canMineBlock
54,1-5-2021,1650,5,isBreedingItem
55,1-5-2021,1650,5,canBeSteered
56,1-5-2021,1650,5,isInLove
57,1-5-2021,1650,5,procreate
58,1-5-2021,1650,5,doesContainerItemLeaveCraftingGrid
59,1-5-2021,1650,5,getCraftingResult
60,1-5-2021,1650,5,getCraftingResult
61,1-5-2021,1650,5,miningPlayerEntId
62,1-5-2021,1650,5,canMineBlock
63,1-5-2021,1650,5,addRecipesDye
64,1-5-2021,1650,5,applyArmorCalculations
65,1-5-2021,1650,5,addRecipesDyefood
66,1-5-2021,1650,5,applyArmorCalculations
67,1-5-2021,1650,5,attemptDamageItem
68,1-5-2021,1650,5,isInLove
69,1-5-2021,1650,5,getEntityToAttack
70,1-5-2021,1650,5,displayGUIWorkbench
71,1-5-2021,1650,5,doesContainerItemLeaveCraftingGrid
72,1-5-2021,1650,5,fall
73,1-5-2021,1650,5,onCrafting
74,1-5-2021,1650,5,getCraftingResult
75,1-5-2021,1650,5,attemptDamageItem
