,Date,User,XP,Event
0,1-5-2021,1808,5,addRecipesDye
1,1-5-2021,1808,5,dropFewItems
2,1-5-2021,1808,5,findPlayerToAttack
3,1-5-2021,1808,5,getEntityToAttack
4,1-5-2021,1808,5,updateLeashedState
5,1-5-2021,1808,5,canPickUpLoot
6,1-5-2021,1808,5,isBreedingItem
7,1-5-2021,1808,5,canBeSteered
8,1-5-2021,1808,5,isInLove
9,1-5-2021,1808,5,procreate
10,1-5-2021,1808,5,getCraftingResult
11,1-5-2021,1808,5,dropFewItems
12,1-5-2021,1808,5,addRecipesTool
13,1-5-2021,1808,5,addRecipesDye
14,1-5-2021,1808,5,findPlayerToAttack
15,1-5-2021,1808,5,canMineBlock
16,1-5-2021,1808,5,procreate
17,1-5-2021,1808,5,canPickUpLoot
18,1-5-2021,1808,5,addRecipesDye
19,1-5-2021,1808,5,fall
20,1-5-2021,1808,5,isBreedingItem
21,1-5-2021,1808,5,canBeSteered
22,1-5-2021,1808,5,isInLove
23,1-5-2021,1808,5,procreate
24,1-5-2021,1808,5,fall
25,1-5-2021,1808,5,fall
26,1-5-2021,1808,5,onCrafting
27,1-5-2021,1808,5,initCraftableStats
28,1-5-2021,1808,5,addRecipesCrafting
29,1-5-2021,1808,5,getEntityToAttack
30,1-5-2021,1808,5,addRecipesTool
31,1-5-2021,1808,5,addRecipesDyefood
32,1-5-2021,1808,5,addRecipesTool
33,1-5-2021,1808,5,getCraftingResult
34,1-5-2021,1808,5,isBreedingItem
35,1-5-2021,1808,5,canBeSteered
36,1-5-2021,1808,5,isInLove
37,1-5-2021,1808,5,procreate
38,1-5-2021,1808,5,addRecipesCrafting
39,1-5-2021,1808,5,isBreedingItem
40,1-5-2021,1808,5,canBeSteered
41,1-5-2021,1808,5,isInLove
42,1-5-2021,1808,5,procreate
43,1-5-2021,1808,5,procreate
44,1-5-2021,1808,5,getCraftingResult
45,1-5-2021,1808,5,isBreedingItem
46,1-5-2021,1808,5,canBeSteered
47,1-5-2021,1808,5,isInLove
48,1-5-2021,1808,5,procreate
49,1-5-2021,1808,5,findPlayerToAttack
50,1-5-2021,1808,5,setInventorySlotContents
51,1-5-2021,1808,5,getEntityToAttack
52,1-5-2021,1808,5,aquaAffinity
53,1-5-2021,1808,5,addRecipesDye
