,Date,User,XP,Event
0,1-5-2021,3004,10,matches
1,1-5-2021,3004,10,addRecipesIngot
2,1-5-2021,3004,10,canMineBlock
3,1-5-2021,3004,10,addRecipesDye
4,1-5-2021,3004,10,fall
5,1-5-2021,3004,10,matches
6,1-5-2021,3004,10,addRecipesCrafting
7,1-5-2021,3004,10,addRecipesCrafting
8,1-5-2021,3004,10,aquaAffinity
9,1-5-2021,3004,10,findPlayerToAttack
10,1-5-2021,3004,10,isInLove
11,1-5-2021,3004,10,addRecipesDyefood
12,1-5-2021,3004,10,aquaAffinity
13,1-5-2021,3004,10,onCrafting
14,1-5-2021,3004,10,renderCrossedSquares
15,1-5-2021,3004,10,matches
16,1-5-2021,3004,10,canBeSteered
17,1-5-2021,3004,10,initCraftableStats
18,1-5-2021,3004,10,getCraftingResult
19,1-5-2021,3004,10,initCraftableStats
20,1-5-2021,3004,10,initCraftableStats
21,1-5-2021,3004,10,addRecipesDyefood
22,1-5-2021,3004,10,updateLeashedState
23,1-5-2021,3004,10,applyArmorCalculations
24,1-5-2021,3004,10,applyArmorCalculations
25,1-5-2021,3004,10,getEntityToAttack
26,1-5-2021,3004,10,findPlayerToAttack
27,1-5-2021,3004,10,onKillEntity
28,1-5-2021,3004,10,applyArmorCalculations
29,1-5-2021,3004,10,applyArmorCalculations
30,1-5-2021,3004,10,getEntityToAttack
31,1-5-2021,3004,10,findPlayerToAttack
32,1-5-2021,3004,10,onKillEntity
33,1-5-2021,3004,10,canPickUpLoot
34,1-5-2021,3004,10,addRecipesCrafting
35,1-5-2021,3004,10,setInventorySlotContents
36,1-5-2021,3004,10,initCraftableStats
37,1-5-2021,3004,10,addRecipesCrafting
38,1-5-2021,3004,10,procreate
39,1-5-2021,3004,10,addRecipesDye
40,1-5-2021,3004,10,matches
41,1-5-2021,3004,10,canBeSteered
42,1-5-2021,3004,10,dropFewItems
43,1-5-2021,3004,10,dropFewItems
44,1-5-2021,3004,10,fall
45,1-5-2021,3004,10,isBreedingItem
46,1-5-2021,3004,10,procreate
47,1-5-2021,3004,10,dropFewItems
48,1-5-2021,3004,10,addRecipesDye
49,1-5-2021,3004,10,applyArmorCalculations
50,1-5-2021,3004,10,applyArmorCalculations
51,1-5-2021,3004,10,getEntityToAttack
52,1-5-2021,3004,10,findPlayerToAttack
53,1-5-2021,3004,10,onKillEntity
54,1-5-2021,3004,10,getEntityToAttack
55,1-5-2021,3004,10,findPlayerToAttack
56,1-5-2021,3004,10,onKillEntity
57,1-5-2021,3004,10,isBreedingItem
58,1-5-2021,3004,10,getEntityToAttack
59,1-5-2021,3004,10,canPickUpLoot
60,1-5-2021,3004,10,renderCrossedSquares
61,1-5-2021,3004,10,addRecipesIngot
62,1-5-2021,3004,10,canMineBlock
63,1-5-2021,3004,10,miningPlayerEntId
64,1-5-2021,3004,10,setInventorySlotContents
65,1-5-2021,3004,10,getEntityToAttack
66,1-5-2021,3004,10,matches
67,1-5-2021,3004,10,displayGUIWorkbench
68,1-5-2021,3004,10,isBreedingItem
69,1-5-2021,3004,10,miningPlayerEntId
70,1-5-2021,3004,10,matches
71,1-5-2021,3004,10,attemptDamageItem
72,1-5-2021,3004,10,onKillEntity
73,1-5-2021,3004,10,updateLeashedState
74,1-5-2021,3004,10,procreate
75,1-5-2021,3004,10,displayGUIWorkbench
76,1-5-2021,3004,10,fall
77,1-5-2021,3004,10,aquaAffinity
78,1-5-2021,3004,10,applyArmorCalculations
79,1-5-2021,3004,10,applyArmorCalculations
80,1-5-2021,3004,10,getEntityToAttack
81,1-5-2021,3004,10,findPlayerToAttack
82,1-5-2021,3004,10,applyArmorCalculations
83,1-5-2021,3004,10,applyArmorCalculations
84,1-5-2021,3004,10,getEntityToAttack
85,1-5-2021,3004,10,findPlayerToAttack
86,1-5-2021,3004,10,onKillEntity
87,1-5-2021,3004,10,fall
88,1-5-2021,3004,10,matches
89,1-5-2021,3004,10,initCraftableStats
90,1-5-2021,3004,10,canMineBlock
91,1-5-2021,3004,10,isInLove
92,1-5-2021,3004,10,applyArmorCalculations
93,1-5-2021,3004,10,applyArmorCalculations
94,1-5-2021,3004,10,getEntityToAttack
