,Date,User,XP,Event
0,1-5-2021,3036,5,InventoryFull
1,1-5-2021,3036,5,Reward
2,1-5-2021,3036,5,GetQuest
3,1-5-2021,3036,5,LeaveZone
4,1-5-2021,3036,5,Reward
5,1-5-2021,3036,5,QuestStart
6,1-5-2021,3036,5,NPCIteraction
7,1-5-2021,3036,5,Loot
8,1-5-2021,3036,5,NPCIteraction
9,1-5-2021,3036,5,GetQuest
10,1-5-2021,3036,5,QuestStart
11,1-5-2021,3036,5,ItemAcquired
12,1-5-2021,3036,5,GiveQuestItem
13,1-5-2021,3036,5,QuestComplete
14,1-5-2021,3036,5,Reward
15,1-5-2021,3036,5,ItemAcquired
16,1-5-2021,3036,5,GiveQuestItem
17,1-5-2021,3036,5,QuestComplete
18,1-5-2021,3036,5,Reward
19,1-5-2021,3036,5,GiveQuestItem
20,1-5-2021,3036,5,ItemAcquired
21,1-5-2021,3036,5,GiveQuestItem
22,1-5-2021,3036,5,SearchChest
23,1-5-2021,3036,5,QuestComplete
24,1-5-2021,3036,5,NPCIteraction
25,1-5-2021,3036,5,SearchChest
26,1-5-2021,3036,5,ItemAcquired
27,1-5-2021,3036,5,QuestComplete
28,1-5-2021,3036,5,GiveQuestItem
29,1-5-2021,3036,5,GetQuest
30,1-5-2021,3036,5,QuestComplete
31,1-5-2021,3036,5,InventoryFull
32,1-5-2021,3036,5,GetQuest
33,1-5-2021,3036,5,NPCIteraction
34,1-5-2021,3036,5,GetQuest
35,1-5-2021,3036,5,QuestStart
36,1-5-2021,3036,5,ItemAcquired
37,1-5-2021,3036,5,GiveQuestItem
38,1-5-2021,3036,5,QuestComplete
39,1-5-2021,3036,5,Reward
40,1-5-2021,3036,5,EnterZone
41,1-5-2021,3036,5,QuestComplete
42,1-5-2021,3036,5,LeaveZone
43,1-5-2021,3036,5,QuestStart
44,1-5-2021,3036,5,LeaveZone
45,1-5-2021,3036,5,QuestStart
46,1-5-2021,3036,5,QuestStart
47,1-5-2021,3036,5,QuestComplete
48,1-5-2021,3036,5,Loot
49,1-5-2021,3036,5,NPCIteraction
50,1-5-2021,3036,5,GiveQuestItem
51,1-5-2021,3036,5,SearchChest
52,1-5-2021,3036,5,SearchChest
53,1-5-2021,3036,5,EnterZone
54,1-5-2021,3036,5,SearchChest
55,1-5-2021,3036,5,QuestComplete
56,1-5-2021,3036,5,QuestComplete
57,1-5-2021,3036,5,EnterZone
58,1-5-2021,3036,5,Loot
59,1-5-2021,3036,5,ItemAcquired
60,1-5-2021,3036,5,GiveQuestItem
61,1-5-2021,3036,5,LeaveZone
62,1-5-2021,3036,5,ItemAcquired
63,1-5-2021,3036,5,QuestStart
64,1-5-2021,3036,5,LeaveZone
65,1-5-2021,3036,5,InventoryFull
66,1-5-2021,3036,5,GetQuest
67,1-5-2021,3036,5,QuestComplete
68,1-5-2021,3036,5,QuestStart
69,1-5-2021,3036,5,Loot
70,1-5-2021,3036,5,NPCIteraction
71,1-5-2021,3036,5,NPCIteraction
72,1-5-2021,3036,5,GetQuest
73,1-5-2021,3036,5,QuestStart
74,1-5-2021,3036,5,ItemAcquired
75,1-5-2021,3036,5,GiveQuestItem
76,1-5-2021,3036,5,QuestComplete
77,1-5-2021,3036,5,NPCIteraction
78,1-5-2021,3036,5,GetQuest
79,1-5-2021,3036,5,QuestStart
80,1-5-2021,3036,5,ItemAcquired
81,1-5-2021,3036,5,GiveQuestItem
82,1-5-2021,3036,5,QuestComplete
83,1-5-2021,3036,5,Reward
84,1-5-2021,3036,5,LeaveZone
85,1-5-2021,3036,5,Reward
86,1-5-2021,3036,5,InventoryFull
87,1-5-2021,3036,5,GetQuest
88,1-5-2021,3036,5,GiveQuestItem
89,1-5-2021,3036,5,GetQuest
90,1-5-2021,3036,5,Reward
91,1-5-2021,3036,5,ItemAcquired
92,1-5-2021,3036,5,ItemAcquired
93,1-5-2021,3036,5,NPCIteraction
94,1-5-2021,3036,5,GetQuest
95,1-5-2021,3036,5,QuestStart
96,1-5-2021,3036,5,ItemAcquired
97,1-5-2021,3036,5,GiveQuestItem
98,1-5-2021,3036,5,QuestComplete
99,1-5-2021,3036,5,Reward
100,1-5-2021,3036,5,GetQuest
101,1-5-2021,3036,5,Loot
102,1-5-2021,3036,5,SearchChest
103,1-5-2021,3036,5,NPCIteraction
104,1-5-2021,3036,5,GetQuest
105,1-5-2021,3036,5,QuestStart
106,1-5-2021,3036,5,ItemAcquired
107,1-5-2021,3036,5,GiveQuestItem
108,1-5-2021,3036,5,QuestComplete
109,1-5-2021,3036,5,Reward
110,1-5-2021,3036,5,SearchChest
111,1-5-2021,3036,5,SearchChest
112,1-5-2021,3036,5,NPCIteraction
113,1-5-2021,3036,5,GetQuest
114,1-5-2021,3036,5,QuestStart
115,1-5-2021,3036,5,ItemAcquired
116,1-5-2021,3036,5,GiveQuestItem
117,1-5-2021,3036,5,QuestComplete
118,1-5-2021,3036,5,Reward
119,1-5-2021,3036,5,EnterZone
120,1-5-2021,3036,5,SearchChest
121,1-5-2021,3036,5,QuestComplete
122,1-5-2021,3036,5,NPCIteraction
123,1-5-2021,3036,5,QuestStart
124,1-5-2021,3036,5,SearchChest
125,1-5-2021,3036,5,NPCIteraction
126,1-5-2021,3036,5,GetQuest
127,1-5-2021,3036,5,QuestStart
128,1-5-2021,3036,5,ItemAcquired
129,1-5-2021,3036,5,GiveQuestItem
130,1-5-2021,3036,5,QuestComplete
131,1-5-2021,3036,5,Reward
132,1-5-2021,3036,5,GetQuest
133,1-5-2021,3036,5,QuestStart
134,1-5-2021,3036,5,ItemAcquired
135,1-5-2021,3036,5,GiveQuestItem
136,1-5-2021,3036,5,QuestComplete
137,1-5-2021,3036,5,Reward
138,1-5-2021,3036,5,GiveQuestItem
139,1-5-2021,3036,5,GiveQuestItem
140,1-5-2021,3036,5,Loot
141,1-5-2021,3036,5,ItemAcquired
142,1-5-2021,3036,5,LeaveZone
143,1-5-2021,3036,5,InventoryFull
144,1-5-2021,3036,5,QuestStart
145,1-5-2021,3036,5,QuestComplete
