,Date,User,XP,Event
0,1-5-2021,3005,50,GetQuest
1,1-5-2021,3005,50,QuestStart
2,1-5-2021,3005,50,QuestStart
3,1-5-2021,3005,50,LeaveZone
4,1-5-2021,3005,50,Loot
5,1-5-2021,3005,50,LeaveZone
6,1-5-2021,3005,50,ItemAcquired
7,1-5-2021,3005,50,EnterZone
8,1-5-2021,3005,50,ItemAcquired
9,1-5-2021,3005,50,ItemAcquired
10,1-5-2021,3005,50,LeaveZone
11,1-5-2021,3005,50,GiveQuestItem
12,1-5-2021,3005,50,SearchChest
13,1-5-2021,3005,50,SearchChest
14,1-5-2021,3005,50,GiveQuestItem
15,1-5-2021,3005,50,NPCIteraction
16,1-5-2021,3005,50,LeaveZone
17,1-5-2021,3005,50,QuestComplete
18,1-5-2021,3005,50,QuestComplete
19,1-5-2021,3005,50,GiveQuestItem
20,1-5-2021,3005,50,Loot
21,1-5-2021,3005,50,Reward
22,1-5-2021,3005,50,QuestStart
23,1-5-2021,3005,50,NPCIteraction
24,1-5-2021,3005,50,GetQuest
25,1-5-2021,3005,50,QuestStart
26,1-5-2021,3005,50,ItemAcquired
27,1-5-2021,3005,50,GiveQuestItem
28,1-5-2021,3005,50,QuestComplete
29,1-5-2021,3005,50,Reward
30,1-5-2021,3005,50,ItemAcquired
31,1-5-2021,3005,50,Loot
32,1-5-2021,3005,50,QuestStart
33,1-5-2021,3005,50,InventoryFull
34,1-5-2021,3005,50,Loot
35,1-5-2021,3005,50,NPCIteraction
36,1-5-2021,3005,50,GetQuest
37,1-5-2021,3005,50,QuestStart
38,1-5-2021,3005,50,ItemAcquired
39,1-5-2021,3005,50,GiveQuestItem
40,1-5-2021,3005,50,QuestComplete
41,1-5-2021,3005,50,Reward
42,1-5-2021,3005,50,Reward
43,1-5-2021,3005,50,GetQuest
44,1-5-2021,3005,50,NPCIteraction
45,1-5-2021,3005,50,GetQuest
46,1-5-2021,3005,50,QuestStart
47,1-5-2021,3005,50,ItemAcquired
48,1-5-2021,3005,50,GiveQuestItem
49,1-5-2021,3005,50,QuestComplete
50,1-5-2021,3005,50,Reward
51,1-5-2021,3005,50,Loot
52,1-5-2021,3005,50,LeaveZone
53,1-5-2021,3005,50,EnterZone
54,1-5-2021,3005,50,NPCIteraction
55,1-5-2021,3005,50,GetQuest
56,1-5-2021,3005,50,QuestStart
57,1-5-2021,3005,50,ItemAcquired
58,1-5-2021,3005,50,GiveQuestItem
59,1-5-2021,3005,50,QuestComplete
60,1-5-2021,3005,50,Reward
61,1-5-2021,3005,50,LeaveZone
62,1-5-2021,3005,50,Loot
63,1-5-2021,3005,50,InventoryFull
64,1-5-2021,3005,50,EnterZone
65,1-5-2021,3005,50,SearchChest
66,1-5-2021,3005,50,NPCIteraction
67,1-5-2021,3005,50,GetQuest
68,1-5-2021,3005,50,QuestStart
69,1-5-2021,3005,50,ItemAcquired
70,1-5-2021,3005,50,GiveQuestItem
71,1-5-2021,3005,50,QuestComplete
72,1-5-2021,3005,50,Reward
73,1-5-2021,3005,50,GetQuest
74,1-5-2021,3005,50,EnterZone
75,1-5-2021,3005,50,InventoryFull
76,1-5-2021,3005,50,InventoryFull
77,1-5-2021,3005,50,EnterZone
78,1-5-2021,3005,50,EnterZone
79,1-5-2021,3005,50,InventoryFull
80,1-5-2021,3005,50,SearchChest
81,1-5-2021,3005,50,LeaveZone
82,1-5-2021,3005,50,QuestStart
83,1-5-2021,3005,50,NPCIteraction
84,1-5-2021,3005,50,NPCIteraction
85,1-5-2021,3005,50,SearchChest
86,1-5-2021,3005,50,EnterZone
87,1-5-2021,3005,50,EnterZone
88,1-5-2021,3005,50,QuestComplete
89,1-5-2021,3005,50,NPCIteraction
90,1-5-2021,3005,50,GetQuest
91,1-5-2021,3005,50,QuestStart
92,1-5-2021,3005,50,ItemAcquired
93,1-5-2021,3005,50,GiveQuestItem
94,1-5-2021,3005,50,QuestComplete
95,1-5-2021,3005,50,Reward
96,1-5-2021,3005,50,ItemAcquired
97,1-5-2021,3005,50,GiveQuestItem
98,1-5-2021,3005,50,QuestComplete
99,1-5-2021,3005,50,Reward
100,1-5-2021,3005,50,QuestComplete
101,1-5-2021,3005,50,SearchChest
102,1-5-2021,3005,50,NPCIteraction
103,1-5-2021,3005,50,GetQuest
104,1-5-2021,3005,50,QuestStart
105,1-5-2021,3005,50,ItemAcquired
106,1-5-2021,3005,50,GiveQuestItem
107,1-5-2021,3005,50,QuestComplete
108,1-5-2021,3005,50,Reward
109,1-5-2021,3005,50,QuestStart
110,1-5-2021,3005,50,ItemAcquired
111,1-5-2021,3005,50,GiveQuestItem
112,1-5-2021,3005,50,QuestComplete
113,1-5-2021,3005,50,Reward
114,1-5-2021,3005,50,Reward
115,1-5-2021,3005,50,Loot
116,1-5-2021,3005,50,SearchChest
117,1-5-2021,3005,50,InventoryFull
118,1-5-2021,3005,50,NPCIteraction
119,1-5-2021,3005,50,NPCIteraction
120,1-5-2021,3005,50,QuestComplete
121,1-5-2021,3005,50,GiveQuestItem
122,1-5-2021,3005,50,Reward
123,1-5-2021,3005,50,InventoryFull
124,1-5-2021,3005,50,EnterZone
125,1-5-2021,3005,50,NPCIteraction
126,1-5-2021,3005,50,QuestStart
127,1-5-2021,3005,50,NPCIteraction
128,1-5-2021,3005,50,GetQuest
129,1-5-2021,3005,50,QuestStart
130,1-5-2021,3005,50,ItemAcquired
131,1-5-2021,3005,50,GiveQuestItem
132,1-5-2021,3005,50,QuestComplete
133,1-5-2021,3005,50,Reward
134,1-5-2021,3005,50,NPCIteraction
135,1-5-2021,3005,50,Reward
136,1-5-2021,3005,50,Loot
137,1-5-2021,3005,50,SearchChest
138,1-5-2021,3005,50,QuestStart
139,1-5-2021,3005,50,NPCIteraction
140,1-5-2021,3005,50,GetQuest
141,1-5-2021,3005,50,QuestStart
142,1-5-2021,3005,50,ItemAcquired
143,1-5-2021,3005,50,GiveQuestItem
144,1-5-2021,3005,50,QuestComplete
145,1-5-2021,3005,50,Reward
146,1-5-2021,3005,50,SearchChest
147,1-5-2021,3005,50,ItemAcquired
148,1-5-2021,3005,50,QuestComplete
149,1-5-2021,3005,50,GetQuest
150,1-5-2021,3005,50,Reward
151,1-5-2021,3005,50,EnterZone
152,1-5-2021,3005,50,LeaveZone
153,1-5-2021,3005,50,QuestStart
154,1-5-2021,3005,50,QuestComplete
155,1-5-2021,3005,50,NPCIteraction
156,1-5-2021,3005,50,GetQuest
157,1-5-2021,3005,50,QuestStart
158,1-5-2021,3005,50,ItemAcquired
159,1-5-2021,3005,50,GiveQuestItem
160,1-5-2021,3005,50,QuestComplete
161,1-5-2021,3005,50,Reward
162,1-5-2021,3005,50,GetQuest
163,1-5-2021,3005,50,SearchChest
164,1-5-2021,3005,50,GiveQuestItem
165,1-5-2021,3005,50,LeaveZone
166,1-5-2021,3005,50,GetQuest
167,1-5-2021,3005,50,ItemAcquired
168,1-5-2021,3005,50,GetQuest
169,1-5-2021,3005,50,LeaveZone
170,1-5-2021,3005,50,InventoryFull
171,1-5-2021,3005,50,SearchChest
172,1-5-2021,3005,50,SearchChest
173,1-5-2021,3005,50,Loot
174,1-5-2021,3005,50,Loot
175,1-5-2021,3005,50,QuestComplete
176,1-5-2021,3005,50,InventoryFull
177,1-5-2021,3005,50,GiveQuestItem
178,1-5-2021,3005,50,SearchChest
179,1-5-2021,3005,50,ItemAcquired
180,1-5-2021,3005,50,QuestComplete
181,1-5-2021,3005,50,Loot
