,Date,User,XP,Event
0,1-5-2021,3022,50,EnterZone
1,1-5-2021,3022,50,Loot
2,1-5-2021,3022,50,KillNPC
3,1-5-2021,3022,50,KillNPC
4,1-5-2021,3022,50,MapAreaLeave
5,1-5-2021,3022,50,BountyHunt
6,1-5-2021,3022,50,BountyHunt
7,1-5-2021,3022,50,NPCIteraction
8,1-5-2021,3022,50,Loot
9,1-5-2021,3022,50,Loot
10,1-5-2021,3022,50,MapAreaVisit
11,1-5-2021,3022,50,EnterZone
12,1-5-2021,3022,50,NPCIteraction
13,1-5-2021,3022,50,Travel
14,1-5-2021,3022,50,LeaveZone
15,1-5-2021,3022,50,MapAreaLeave
16,1-5-2021,3022,50,KillNPC
17,1-5-2021,3022,50,MapAreaVisit
18,1-5-2021,3022,50,EnterZone
19,1-5-2021,3022,50,NPCIteraction
20,1-5-2021,3022,50,Travel
21,1-5-2021,3022,50,LeaveZone
22,1-5-2021,3022,50,MapAreaLeave
23,1-5-2021,3022,50,KillNPC
24,1-5-2021,3022,50,NPCAttack
25,1-5-2021,3022,50,NPCAttack
26,1-5-2021,3022,50,KillNPC
27,1-5-2021,3022,50,MapAreaVisit
28,1-5-2021,3022,50,Travel
29,1-5-2021,3022,50,TargetNPC
30,1-5-2021,3022,50,NPCAttack
31,1-5-2021,3022,50,BountyHunt
32,1-5-2021,3022,50,NPCAttack
33,1-5-2021,3022,50,NPCAttack
34,1-5-2021,3022,50,KillNPC
35,1-5-2021,3022,50,MapAreaVisit
36,1-5-2021,3022,50,EnterZone
37,1-5-2021,3022,50,NPCIteraction
38,1-5-2021,3022,50,Travel
39,1-5-2021,3022,50,LeaveZone
40,1-5-2021,3022,50,MapAreaLeave
41,1-5-2021,3022,50,LeaveZone
42,1-5-2021,3022,50,MapAreaLeave
43,1-5-2021,3022,50,EnterZone
44,1-5-2021,3022,50,LeaveZone
45,1-5-2021,3022,50,MapAreaVisit
46,1-5-2021,3022,50,EnterZone
47,1-5-2021,3022,50,NPCIteraction
48,1-5-2021,3022,50,Travel
49,1-5-2021,3022,50,LeaveZone
50,1-5-2021,3022,50,MapAreaLeave
51,1-5-2021,3022,50,NPCIteraction
52,1-5-2021,3022,50,Travel
53,1-5-2021,3022,50,LeaveZone
54,1-5-2021,3022,50,MapAreaLeave
55,1-5-2021,3022,50,MapAreaVisit
56,1-5-2021,3022,50,EnterZone
57,1-5-2021,3022,50,NPCIteraction
58,1-5-2021,3022,50,Travel
59,1-5-2021,3022,50,LeaveZone
60,1-5-2021,3022,50,MapAreaLeave
61,1-5-2021,3022,50,LeaveZone
62,1-5-2021,3022,50,MapAreaVisit
63,1-5-2021,3022,50,NPCAttack
64,1-5-2021,3022,50,KillNPC
65,1-5-2021,3022,50,NPCAttack
66,1-5-2021,3022,50,MapAreaLeave
67,1-5-2021,3022,50,TargetNPC
68,1-5-2021,3022,50,LeaveZone
69,1-5-2021,3022,50,KillNPC
70,1-5-2021,3022,50,KillNPC
71,1-5-2021,3022,50,Loot
72,1-5-2021,3022,50,MapAreaVisit
73,1-5-2021,3022,50,EnterZone
74,1-5-2021,3022,50,NPCIteraction
75,1-5-2021,3022,50,MapAreaVisit
76,1-5-2021,3022,50,EnterZone
77,1-5-2021,3022,50,NPCIteraction
78,1-5-2021,3022,50,Travel
79,1-5-2021,3022,50,LeaveZone
80,1-5-2021,3022,50,MapAreaLeave
81,1-5-2021,3022,50,Travel
82,1-5-2021,3022,50,LeaveZone
83,1-5-2021,3022,50,MapAreaLeave
84,1-5-2021,3022,50,EnterZone
85,1-5-2021,3022,50,NPCIteraction
86,1-5-2021,3022,50,Travel
87,1-5-2021,3022,50,LeaveZone
88,1-5-2021,3022,50,MapAreaLeave
89,1-5-2021,3022,50,LeaveZone
90,1-5-2021,3022,50,BountyHunt
91,1-5-2021,3022,50,NPCAttack
92,1-5-2021,3022,50,MapAreaVisit
93,1-5-2021,3022,50,MapAreaVisit
94,1-5-2021,3022,50,NPCAttack
95,1-5-2021,3022,50,MapAreaVisit
96,1-5-2021,3022,50,MapAreaLeave
97,1-5-2021,3022,50,MapAreaVisit
98,1-5-2021,3022,50,EnterZone
99,1-5-2021,3022,50,NPCIteraction
100,1-5-2021,3022,50,Travel
101,1-5-2021,3022,50,LeaveZone
102,1-5-2021,3022,50,MapAreaLeave
103,1-5-2021,3022,50,Travel
104,1-5-2021,3022,50,LeaveZone
105,1-5-2021,3022,50,MapAreaVisit
