,Date,User,XP,Event
0,1-5-2021,3058,5,SwappingETHforSAND
1,1-5-2021,3058,5,WithdrawFrom_Binance
2,1-5-2021,3058,5,ItemAcquired
3,1-5-2021,3058,5,OpenForSale
4,1-5-2021,3058,5,ItemAcquired
5,1-5-2021,3058,5,SetPrice
6,1-5-2021,3058,5,Win
7,1-5-2021,3058,5,QuestStart
8,1-5-2021,3058,5,QuestStart
9,1-5-2021,3058,5,Transaction
10,1-5-2021,3058,5,Experience
11,1-5-2021,3058,5,OpenMarketplace
12,1-5-2021,3058,5,MapAreaLeave
13,1-5-2021,3058,5,SelectNFT
14,1-5-2021,3058,5,PartyJoin
15,1-5-2021,3058,5,SeasonResult
16,1-5-2021,3058,5,NFTAcquired
17,1-5-2021,3058,5,GameStarted
18,1-5-2021,3058,5,SwappingETHforSAND
19,1-5-2021,3058,5,OpenMarketplace
20,1-5-2021,3058,5,GameStarted
21,1-5-2021,3058,5,SwappingETHforSAND
22,1-5-2021,3058,5,OpenMarketplace
23,1-5-2021,3058,5,Select
24,1-5-2021,3058,5,Confirm
25,1-5-2021,3058,5,Transaction
26,1-5-2021,3058,5,Debit
27,1-5-2021,3058,5,OpenWallet
28,1-5-2021,3058,5,NFTAcquired
29,1-5-2021,3058,5,OpenMarketplace
30,1-5-2021,3058,5,SelectNFT
31,1-5-2021,3058,5,SetPrice
32,1-5-2021,3058,5,OpenForSale
33,1-5-2021,3058,5,SelectNFT
34,1-5-2021,3058,5,SetPrice
35,1-5-2021,3058,5,LentOut
36,1-5-2021,3058,5,Login
37,1-5-2021,3058,5,Exporting
38,1-5-2021,3058,5,Modeling
39,1-5-2021,3058,5,PartyJoin
40,1-5-2021,3058,5,Confirm
41,1-5-2021,3058,5,GameStarted
42,1-5-2021,3058,5,SeasonResult
43,1-5-2021,3058,5,InsertAnimation
44,1-5-2021,3058,5,PartyJoin
45,1-5-2021,3058,5,OpenForSale
46,1-5-2021,3058,5,Transaction
47,1-5-2021,3058,5,ResourceSupply
48,1-5-2021,3058,5,OpenMarketplace
49,1-5-2021,3058,5,EnterTournament
50,1-5-2021,3058,5,Gathering
51,1-5-2021,3058,5,OpenMarketplace
52,1-5-2021,3058,5,QuestResult
53,1-5-2021,3058,5,Download
54,1-5-2021,3058,5,GameStarted
55,1-5-2021,3058,5,SwappingETHforSAND
56,1-5-2021,3058,5,OpenMarketplace
57,1-5-2021,3058,5,Select
58,1-5-2021,3058,5,Confirm
59,1-5-2021,3058,5,Transaction
60,1-5-2021,3058,5,Debit
61,1-5-2021,3058,5,OpenWallet
62,1-5-2021,3058,5,NFTAcquired
63,1-5-2021,3058,5,OpenMarketplace
64,1-5-2021,3058,5,SelectNFT
65,1-5-2021,3058,5,SetPrice
66,1-5-2021,3058,5,OpenForSale
67,1-5-2021,3058,5,SelectNFT
68,1-5-2021,3058,5,SetPrice
69,1-5-2021,3058,5,LentOut
70,1-5-2021,3058,5,Select
71,1-5-2021,3058,5,Confirm
72,1-5-2021,3058,5,Transaction
73,1-5-2021,3058,5,Debit
74,1-5-2021,3058,5,OpenWallet
75,1-5-2021,3058,5,NFTAcquired
76,1-5-2021,3058,5,OpenMarketplace
77,1-5-2021,3058,5,SelectNFT
78,1-5-2021,3058,5,SetPrice
79,1-5-2021,3058,5,OpenForSale
80,1-5-2021,3058,5,SelectNFT
81,1-5-2021,3058,5,SetPrice
82,1-5-2021,3058,5,LentOut
83,1-5-2021,3058,5,SelectNFT
84,1-5-2021,3058,5,SetPrice
85,1-5-2021,3058,5,OpenForSale
86,1-5-2021,3058,5,SelectNFT
87,1-5-2021,3058,5,GameStarted
88,1-5-2021,3058,5,SwappingETHforSAND
89,1-5-2021,3058,5,OpenMarketplace
90,1-5-2021,3058,5,GameStarted
91,1-5-2021,3058,5,SwappingETHforSAND
92,1-5-2021,3058,5,OpenMarketplace
93,1-5-2021,3058,5,Select
94,1-5-2021,3058,5,Confirm
95,1-5-2021,3058,5,Transaction
96,1-5-2021,3058,5,Debit
97,1-5-2021,3058,5,OpenWallet
98,1-5-2021,3058,5,NFTAcquired
99,1-5-2021,3058,5,OpenMarketplace
100,1-5-2021,3058,5,SelectNFT
101,1-5-2021,3058,5,SetPrice
102,1-5-2021,3058,5,OpenForSale
103,1-5-2021,3058,5,SelectNFT
104,1-5-2021,3058,5,SetPrice
105,1-5-2021,3058,5,GameStarted
106,1-5-2021,3058,5,SwappingETHforSAND
107,1-5-2021,3058,5,OpenMarketplace
108,1-5-2021,3058,5,Select
109,1-5-2021,3058,5,Confirm
110,1-5-2021,3058,5,Transaction
111,1-5-2021,3058,5,Debit
112,1-5-2021,3058,5,GameStarted
113,1-5-2021,3058,5,SwappingETHforSAND
114,1-5-2021,3058,5,OpenMarketplace
115,1-5-2021,3058,5,Select
116,1-5-2021,3058,5,Confirm
117,1-5-2021,3058,5,Transaction
118,1-5-2021,3058,5,Debit
119,1-5-2021,3058,5,OpenWallet
120,1-5-2021,3058,5,NFTAcquired
121,1-5-2021,3058,5,OpenMarketplace
122,1-5-2021,3058,5,SelectNFT
123,1-5-2021,3058,5,SetPrice
124,1-5-2021,3058,5,OpenForSale
125,1-5-2021,3058,5,SelectNFT
126,1-5-2021,3058,5,SetPrice
127,1-5-2021,3058,5,LentOut
128,1-5-2021,3058,5,OpenMarketplace
129,1-5-2021,3058,5,Select
130,1-5-2021,3058,5,Confirm
131,1-5-2021,3058,5,Transaction
132,1-5-2021,3058,5,Debit
133,1-5-2021,3058,5,OpenWallet
134,1-5-2021,3058,5,NFTAcquired
135,1-5-2021,3058,5,OpenMarketplace
136,1-5-2021,3058,5,SelectNFT
137,1-5-2021,3058,5,SetPrice
138,1-5-2021,3058,5,OpenForSale
139,1-5-2021,3058,5,SelectNFT
140,1-5-2021,3058,5,SetPrice
141,1-5-2021,3058,5,LentOut
142,1-5-2021,3058,5,SelectNFT
143,1-5-2021,3058,5,GameStarted
144,1-5-2021,3058,5,SwappingETHforSAND
145,1-5-2021,3058,5,OpenMarketplace
146,1-5-2021,3058,5,Select
147,1-5-2021,3058,5,Confirm
148,1-5-2021,3058,5,Transaction
149,1-5-2021,3058,5,Debit
150,1-5-2021,3058,5,OpenWallet
151,1-5-2021,3058,5,NFTAcquired
152,1-5-2021,3058,5,OpenMarketplace
153,1-5-2021,3058,5,SelectNFT
154,1-5-2021,3058,5,SetPrice
155,1-5-2021,3058,5,OpenForSale
156,1-5-2021,3058,5,SelectNFT
157,1-5-2021,3058,5,SetPrice
158,1-5-2021,3058,5,LentOut
159,1-5-2021,3058,5,Modeling
160,1-5-2021,3058,5,SwappingETHforSAND
161,1-5-2021,3058,5,GameStarted
162,1-5-2021,3058,5,SwappingETHforSAND
163,1-5-2021,3058,5,OpenMarketplace
164,1-5-2021,3058,5,Select
165,1-5-2021,3058,5,Confirm
166,1-5-2021,3058,5,Transaction
167,1-5-2021,3058,5,Debit
168,1-5-2021,3058,5,OpenWallet
