,Date,User,XP,Event
0,1-5-2021,3034,50,GetDecorativeItem
1,1-5-2021,3034,50,ChangingItemPosition
2,1-5-2021,3034,50,TargetLocation
3,1-5-2021,3034,50,ChangingItemPosition
4,1-5-2021,3034,50,Attack
5,1-5-2021,3034,50,TargetLocation
6,1-5-2021,3034,50,ApplyArmy
7,1-5-2021,3034,50,OccupyBase
8,1-5-2021,3034,50,Attack
9,1-5-2021,3034,50,Attack
10,1-5-2021,3034,50,TargetLocation
11,1-5-2021,3034,50,ApplyArmy
12,1-5-2021,3034,50,OccupyBase
13,1-5-2021,3034,50,GetDecorativeItem
14,1-5-2021,3034,50,GetDecorativeItem
15,1-5-2021,3034,50,SelectBaseLayout
16,1-5-2021,3034,50,ChangingItemPosition
17,1-5-2021,3034,50,ChangingItemPosition
18,1-5-2021,3034,50,OccupyBase
19,1-5-2021,3034,50,Attack
20,1-5-2021,3034,50,ChangingItemPosition
21,1-5-2021,3034,50,ChangingItemPosition
22,1-5-2021,3034,50,ChangeItemPosition
23,1-5-2021,3034,50,ChangingItemPosition
24,1-5-2021,3034,50,Attack
25,1-5-2021,3034,50,TargetLocation
26,1-5-2021,3034,50,ApplyArmy
27,1-5-2021,3034,50,OccupyBase
28,1-5-2021,3034,50,EditLayout
29,1-5-2021,3034,50,SelectBaseLayout
30,1-5-2021,3034,50,Attack
31,1-5-2021,3034,50,TargetLocation
32,1-5-2021,3034,50,ApplyArmy
33,1-5-2021,3034,50,OccupyBase
34,1-5-2021,3034,50,OccupyBase
35,1-5-2021,3034,50,TargetLocation
36,1-5-2021,3034,50,OccupyBase
37,1-5-2021,3034,50,GetDecorativeItem
38,1-5-2021,3034,50,GetDecorativeItem
39,1-5-2021,3034,50,SelectBaseLayout
40,1-5-2021,3034,50,ChangeItemPosition
41,1-5-2021,3034,50,SelectBaseLayout
42,1-5-2021,3034,50,OccupyBase
43,1-5-2021,3034,50,EditLayout
44,1-5-2021,3034,50,ChangeItemPosition
45,1-5-2021,3034,50,EditLayout
46,1-5-2021,3034,50,Attack
47,1-5-2021,3034,50,TargetLocation
48,1-5-2021,3034,50,ApplyArmy
49,1-5-2021,3034,50,OccupyBase
50,1-5-2021,3034,50,TargetLocation
51,1-5-2021,3034,50,ChangingItemPosition
52,1-5-2021,3034,50,Attack
53,1-5-2021,3034,50,TargetLocation
54,1-5-2021,3034,50,ApplyArmy
55,1-5-2021,3034,50,OccupyBase
56,1-5-2021,3034,50,OccupyBase
57,1-5-2021,3034,50,Attack
58,1-5-2021,3034,50,ChangingItemPosition
59,1-5-2021,3034,50,EditLayout
60,1-5-2021,3034,50,SelectBaseLayout
61,1-5-2021,3034,50,Attack
62,1-5-2021,3034,50,TargetLocation
63,1-5-2021,3034,50,ApplyArmy
64,1-5-2021,3034,50,OccupyBase
65,1-5-2021,3034,50,ApplyArmy
66,1-5-2021,3034,50,OccupyBase
67,1-5-2021,3034,50,SelectBaseLayout
68,1-5-2021,3034,50,EditLayout
69,1-5-2021,3034,50,GetDecorativeItem
70,1-5-2021,3034,50,GetDecorativeItem
71,1-5-2021,3034,50,ChangingItemPosition
72,1-5-2021,3034,50,Attack
73,1-5-2021,3034,50,TargetLocation
74,1-5-2021,3034,50,Attack
75,1-5-2021,3034,50,SelectBaseLayout
76,1-5-2021,3034,50,EditLayout
77,1-5-2021,3034,50,Attack
78,1-5-2021,3034,50,OccupyBase
79,1-5-2021,3034,50,ChangeItemPosition
80,1-5-2021,3034,50,ApplyArmy
81,1-5-2021,3034,50,Attack
82,1-5-2021,3034,50,Attack
83,1-5-2021,3034,50,GetDecorativeItem
84,1-5-2021,3034,50,Attack
85,1-5-2021,3034,50,GetDecorativeItem
86,1-5-2021,3034,50,Attack
87,1-5-2021,3034,50,TargetLocation
